time,avifileindex,Longitude,Latitude,Altitude,Satellites,Heading,Nozzle1downTMSCS,Nozzle2downTMS,SideBrush1downTMS,SideBrush2downTMS,BrushCurrent,SideBrush1ExtendTMSCS,SideBrush2ExtendTMSCS,SideBrush1RetractTMSCS,SideBrush2RetractTMSCS,Nozzle1WaterSprayOnOffTMS,Nozzle2WaterSprayOnOffTMS,SideBrush1WaterSprayTMS,SideBrush2WaterSprayTMS,WSBMotoronoffTMS,FanOnTMS,WorkLight1OnOffTMS,WorkLight2OnOffTMS,NozGapOpen,NozGapClose,Pause_active,AutoSweepActive,EngineType,EngineSpeed,RoadSpeedTMSCS,EngineFuelRateTMSCS,FanSpeed,TotalFuelConsumption,WaterTankLevel,JVMheartbeat,JVMALerts,GutterSprayOnOff,AddWaterSprayOnOff,WaterRe_circOnOff,modbus_id,pm_sensor_serious_fault,pm_sensor_fault,pm_sensor_is_degraded_mode,pm_sensor_is_ready,pm_1,pm_2_5,pm_10,temperature,firmware_version,humidity,"error
",fuel_consumed,location
13:32:24.600,1,-0.3447065949440002,51.448856353759766,14.218,11.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.75,2868.0,2795.9500000000003,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001875,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:24.700,1,-0.3447065949440002,51.448856353759766,14.218,11.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.65,2867.0,2795.9500000000003,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:24.800,1,-0.3447065949440002,51.448856353759766,14.218,11.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,6.65,2868.0,2795.9500000000003,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:24.900,1,-0.3447034955024719,51.4488525390625,14.575,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.65,2868.0,2795.9500000000003,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:25.000,1,-0.3447034955024719,51.4488525390625,14.575,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,6.7,2867.0,2795.9500000000003,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001861111111111,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:25.100,1,-0.3447034955024719,51.4488525390625,14.575,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,6.7,2867.0,2795.9500000000003,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001861111111111,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:25.200,1,-0.3447034955024719,51.4488525390625,14.575,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.65,2868.0,2795.9500000000003,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:25.300,1,-0.3447034955024719,51.4488525390625,14.575,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.65,2868.0,2795.9500000000003,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:25.400,1,-0.3447034955024719,51.4488525390625,14.575,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,6.65,2867.0,2795.9500000000003,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:25.500,1,-0.3447034955024719,51.4488525390625,14.575,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,6.65,2867.0,2795.9500000000003,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:25.600,1,-0.3447034955024719,51.4488525390625,14.575,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.75,2868.0,2795.9500000000003,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001875,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:25.700,1,-0.3447034955024719,51.4488525390625,14.575,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,6.65,2867.0,2795.9500000000003,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:25.800,1,-0.3447034955024719,51.4488525390625,14.575,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.7,2868.0,2795.9500000000003,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001861111111111,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:25.900,1,-0.3447000086307525,51.4488525390625,14.978,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.65,2868.0,2795.9500000000003,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:26.000,1,-0.3447000086307525,51.4488525390625,14.978,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.65,2868.0,2795.9500000000003,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:26.100,1,-0.3447000086307525,51.4488525390625,14.978,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.7,2867.0,2795.9500000000003,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001861111111111,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:26.200,1,-0.3447000086307525,51.4488525390625,14.978,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,6.65,2868.0,2795.9500000000003,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:26.300,1,-0.3447000086307525,51.4488525390625,14.978,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.65,2868.0,2795.9500000000003,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:26.400,1,-0.3447000086307525,51.4488525390625,14.978,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.65,2867.0,2795.9500000000003,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:26.500,1,-0.3447000086307525,51.4488525390625,14.978,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.7,2868.0,2795.9500000000003,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001861111111111,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:26.600,1,-0.3447000086307525,51.4488525390625,14.978,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,6.65,2868.0,2795.9500000000003,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:26.700,1,-0.3447000086307525,51.4488525390625,14.978,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.65,2868.0,2795.9500000000003,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:26.800,1,-0.3447000086307525,51.4488525390625,14.978,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,6.65,2867.0,2795.9500000000003,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:26.900,1,-0.3446972966194153,51.4488525390625,15.021,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,6.65,2867.0,2795.9500000000003,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:27.000,1,-0.3446972966194153,51.4488525390625,15.021,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,6.7,2867.0,2795.9500000000003,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001861111111111,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:27.100,1,-0.3446972966194153,51.4488525390625,15.021,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.65,2867.0,2796.0,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:27.200,1,-0.3446972966194153,51.4488525390625,15.021,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.65,2868.0,2796.0,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:27.300,1,-0.3446972966194153,51.4488525390625,15.021,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,6.65,2868.0,2796.0,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:27.400,1,-0.3446972966194153,51.4488525390625,15.021,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.7,2868.0,2796.0,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001861111111111,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:27.500,1,-0.3446972966194153,51.4488525390625,15.021,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.75,2868.0,2796.0,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001875,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:27.600,1,-0.3446972966194153,51.4488525390625,15.021,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.65,2868.0,2796.0,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:27.700,1,-0.3446972966194153,51.4488525390625,15.021,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,6.65,2867.0,2796.0,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:27.800,1,-0.3446972966194153,51.4488525390625,15.021,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,6.65,2867.0,2796.0,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:27.900,1,-0.3446913063526153,51.4488525390625,15.273,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,6.65,2867.0,2796.0,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:28.000,1,-0.3446913063526153,51.4488525390625,15.273,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.75,2868.0,2796.0,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001875,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:28.100,1,-0.3446913063526153,51.4488525390625,15.273,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.65,2868.0,2796.0,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:28.200,1,-0.3446913063526153,51.4488525390625,15.273,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.65,2868.0,2796.0,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:28.300,1,-0.3446913063526153,51.4488525390625,15.273,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.65,2867.0,2796.0,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:28.400,1,-0.3446913063526153,51.4488525390625,15.273,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,6.65,2867.0,2796.0,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:28.500,1,-0.3446913063526153,51.4488525390625,15.273,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,6.7,2867.0,2796.0,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001861111111111,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:28.600,1,-0.3446913063526153,51.4488525390625,15.273,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.65,2868.0,2796.0,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:28.700,1,-0.3446913063526153,51.4488525390625,15.273,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1669.0,0.0,6.65,2868.0,2796.0,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001847222222222,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
13:32:28.800,1,-0.3446913063526153,51.4488525390625,15.273,12.0,328.2032775878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1670.0,0.0,6.7,2868.0,2796.0,26.0,Operational,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001861111111111,"LBRUT Central Depot, River Crane Walk, Strawberry Hill, London Borough of Richmond upon Thames, London, Greater London, England, TW2 7FA, United Kingdom"
