[device]
Syslogic

[cameras]
['front', 'left_nozzle', 'back', 'right_nozzle']

[AVI]
SN213390_2023_07_21_0828_

[column names]
time avifileindex Longitude Latitude Altitude Satellites Heading Nozzle1downTMSCS Nozzle2downTMS SideBrush1downTMS SideBrush2downTMS BrushCurrent SideBrush1ExtendTMSCS SideBrush2ExtendTMSCS SideBrush1RetractTMSCS SideBrush2RetractTMSCS Nozzle1WaterSprayOnOffTMS Nozzle2WaterSprayOnOffTMS SideBrush1WaterSprayTMS SideBrush2WaterSprayTMS WSBMotoronoffTMS FanOnTMS WorkLight1OnOffTMS WorkLight2OnOffTMS NozGapOpen NozGapClose Pause_active AutoSweepActive EngineType EngineSpeed RoadSpeedTMSCS EngineFuelRateTMSCS FanSpeed TotalFuelConsumption WaterTankLevel JVMheartbeat JVMALerts modbus_id pm_sensor_serious_fault pm_sensor_fault pm_sensor_is_degraded_mode pm_sensor_is_ready pm_1 pm_2_5 pm_10 temperature firmware_version humidity error

[data]
08:28:44.900 0001 -0.3204463124275207 51.435211181640625 18.3 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 5.0 0.0 0.0 0.0 1.0 0.073 0.073 0.073 2469.0 4162.0 4346.0 0.0
08:28:45.000 0001 -0.3204463124275207 51.435211181640625 18.3 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 5.0 0.0 0.0 0.0 1.0 0.073 0.073 0.073 2469.0 4162.0 4346.0 0.0
08:28:45.100 0001 -0.3204463124275207 51.435211181640625 18.3 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 5.0 0.0 0.0 0.0 1.0 0.073 0.073 0.073 2469.0 4162.0 4346.0 0.0
08:28:45.200 0001 -0.3204463124275207 51.435211181640625 18.3 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 5.0 0.0 0.0 0.0 1.0 0.073 0.073 0.073 2469.0 4162.0 4346.0 0.0
08:28:45.300 0001 -0.3204463124275207 51.435211181640625 18.3 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 5.0 0.0 0.0 0.0 1.0 0.073 0.073 0.073 2469.0 4162.0 4346.0 0.0
08:28:45.400 0001 -0.3204463124275207 51.435211181640625 18.3 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 5.0 0.0 0.0 0.0 1.0 0.073 0.073 0.073 2469.0 4162.0 4346.0 0.0
08:28:45.500 0001 -0.3204463124275207 51.435211181640625 18.3 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 5.0 0.0 0.0 0.0 1.0 0.073 0.073 0.073 2469.0 4162.0 4346.0 0.0
08:28:45.500 0001 -0.3204463124275207 51.435211181640625 18.3 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 5.0 0.0 0.0 0.0 1.0 0.073 0.073 0.073 2469.0 4162.0 4346.0 0.0
08:28:45.600 0001 -0.3204463124275207 51.435211181640625 18.3 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 5.0 0.0 0.0 0.0 1.0 0.073 0.073 0.073 2469.0 4162.0 4346.0 0.0
08:28:45.700 0001 -0.3204463124275207 51.435211181640625 18.3 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 5.0 0.0 0.0 0.0 1.0 0.073 0.073 0.073 2469.0 4162.0 4346.0 0.0
08:28:45.800 0001 -0.3204463124275207 51.435211181640625 18.3 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 1.0 0.0 0.0 0.0 1.0 0.079 0.096 0.181 2899.0 4162.0 3454.0 0.0
08:28:45.900 0001 -0.3204463124275207 51.435211181640625 18.3 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 1.0 0.0 0.0 0.0 1.0 0.079 0.096 0.181 2899.0 4162.0 3454.0 0.0
08:28:46.000 0001 -0.3204463124275207 51.435211181640625 18.3 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 1.0 0.0 0.0 0.0 1.0 0.079 0.096 0.181 2899.0 4162.0 3454.0 0.0
08:28:46.100 0001 -0.3204463124275207 51.435211181640625 18.3 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 1.0 0.0 0.0 0.0 1.0 0.079 0.096 0.181 2899.0 4162.0 3454.0 0.0
08:28:46.200 0001 -0.3204463124275207 51.435211181640625 18.3 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 1.0 0.0 0.0 0.0 1.0 0.079 0.096 0.181 2899.0 4162.0 3454.0 0.0
08:28:46.300 0001 -0.3204463124275207 51.435211181640625 18.3 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 1.0 0.0 0.0 0.0 1.0 0.079 0.096 0.181 2899.0 4162.0 3454.0 0.0
08:28:46.400 0001 -0.3204463124275207 51.435211181640625 18.3 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 1.0 0.0 0.0 0.0 1.0 0.079 0.096 0.181 2899.0 4162.0 3454.0 0.0
08:28:46.500 0001 -0.3204463124275207 51.435211181640625 18.297 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 1.0 0.0 0.0 0.0 1.0 0.079 0.096 0.181 2899.0 4162.0 3454.0 0.0
08:28:46.600 0001 -0.3204466998577118 51.435211181640625 18.297 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 2.0 0.0 0.0 0.0 1.0 0.034 0.05 0.07 2491.0 4162.0 4536.0 0.0
08:28:46.700 0001 -0.3204466998577118 51.435211181640625 18.297 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 2.0 0.0 0.0 0.0 1.0 0.034 0.05 0.07 2491.0 4162.0 4536.0 0.0
08:28:46.800 0001 -0.3204466998577118 51.435211181640625 18.297 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 2.0 0.0 0.0 0.0 1.0 0.034 0.05 0.07 2491.0 4162.0 4536.0 0.0
08:28:46.900 0001 -0.3204466998577118 51.435211181640625 18.297 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 2.0 0.0 0.0 0.0 1.0 0.034 0.05 0.07 2491.0 4162.0 4536.0 0.0
08:28:47.000 0001 -0.3204466998577118 51.435211181640625 18.297 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 2.0 0.0 0.0 0.0 1.0 0.034 0.05 0.07 2491.0 4162.0 4536.0 0.0
08:28:47.100 0001 -0.3204466998577118 51.435211181640625 18.297 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 2.0 0.0 0.0 0.0 1.0 0.034 0.05 0.07 2491.0 4162.0 4536.0 0.0
08:28:47.200 0001 -0.3204466998577118 51.435211181640625 18.297 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 2.0 0.0 0.0 0.0 1.0 0.034 0.05 0.07 2491.0 4162.0 4536.0 0.0
08:28:47.300 0001 -0.3204466998577118 51.435211181640625 18.297 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 2.0 0.0 0.0 0.0 1.0 0.034 0.05 0.07 2491.0 4162.0 4536.0 0.0
08:28:47.400 0001 -0.3204466998577118 51.435211181640625 18.297 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 2.0 0.0 0.0 0.0 1.0 0.034 0.05 0.07 2491.0 4162.0 4536.0 0.0
08:28:47.500 0001 -0.3204466998577118 51.435211181640625 18.297 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 2.0 0.0 0.0 0.0 1.0 0.034 0.05 0.07 2491.0 4162.0 4536.0 0.0
08:28:47.600 0001 -0.3204466998577118 51.435211181640625 18.297 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 2.0 0.0 0.0 0.0 1.0 0.034 0.05 0.07 2491.0 4162.0 4536.0 0.0
08:28:47.700 0001 -0.3204466998577118 51.435211181640625 18.281 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 3.0 0.0 0.0 0.0 1.0 0.06 0.077 0.077 2463.0 4162.0 4319.0 0.0
08:28:47.800 0001 -0.3204466998577118 51.435211181640625 18.281 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 3.0 0.0 0.0 0.0 1.0 0.06 0.077 0.077 2463.0 4162.0 4319.0 0.0
08:28:47.900 0001 -0.3204466998577118 51.435211181640625 18.281 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 3.0 0.0 0.0 0.0 1.0 0.06 0.077 0.077 2463.0 4162.0 4319.0 0.0
08:28:48.000 0001 -0.3204466998577118 51.435211181640625 18.281 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 3.0 0.0 0.0 0.0 1.0 0.06 0.077 0.077 2463.0 4162.0 4319.0 0.0
08:28:48.100 0001 -0.3204466998577118 51.435211181640625 18.281 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 3.0 0.0 0.0 0.0 1.0 0.06 0.077 0.077 2463.0 4162.0 4319.0 0.0
08:28:48.200 0001 -0.3204466998577118 51.435211181640625 18.281 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 4.0 0.0 0.0 0.0 1.0 0.095 0.128 0.128 2494.0 4162.0 4158.0 0.0
08:28:48.300 0001 -0.3204466998577118 51.435211181640625 18.281 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 4.0 0.0 0.0 0.0 1.0 0.095 0.128 0.128 2494.0 4162.0 4158.0 0.0
08:28:48.400 0001 -0.3204466998577118 51.435211181640625 18.281 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 4.0 0.0 0.0 0.0 1.0 0.095 0.128 0.128 2494.0 4162.0 4158.0 0.0
08:28:48.500 0001 -0.3204472064971924 51.435211181640625 18.324 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 4.0 0.0 0.0 0.0 1.0 0.095 0.128 0.128 2494.0 4162.0 4158.0 0.0
08:28:48.600 0001 -0.3204472064971924 51.435211181640625 18.324 15.0 322.4267272949219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 7.0 0.0 0.0 0.0 0.0 2576.0 16.5 Operational 39.0 4.0 0.0 0.0 0.0 1.0 0.095 0.128 0.128 2494.0 4162.0 4158.0 0.0
